SNo,Date,Close1,Close2,Close3,Close4,Close5,Close6,Close7,Close8,Close9,Close10,Close11,Close12,Close13,Close14,Close15,Close16,Close17,Close18,Close19,Close20,Close21,Close22,Close23,Close24,Close25,Close26,Close27,Close28,Close29,Close30,Close31,Close32,Close33,Close34,Close35,Close36,Close37,Close38,Close39,Close40,Close41,Close42,Close43,Close44,Close45,Close46,Close47,Close48,Close49,Close50,Close51,Close52,Close53,Close54,Close55,Close56,Close57,Close58,Close59,Close60,Close61,Close62,Close63,Close64,Close65,Close66,Close67,Close68,Close69,Close70,Close71,Close72,Close73,Close74,Close75,Close76,Close77,Close78,Close79,Close80,Close81,Close82,Close83,Close84,Close85,Close86,Close87,Close88,Close89,Close90,Close91
101,2013-08-07 23:59:59,112.66999816894531,117.1999969482422,115.24299621582031,115.0,117.9800033569336,111.5,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75
102,2013-08-08 23:59:59,117.1999969482422,115.24299621582031,115.0,117.9800033569336,111.5,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0
103,2013-08-09 23:59:59,115.24299621582031,115.0,117.9800033569336,111.5,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578
104,2013-08-10 23:59:59,115.0,117.9800033569336,111.5,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0
105,2013-08-11 23:59:59,117.9800033569336,111.5,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0
106,2013-08-12 23:59:59,111.5,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406
107,2013-08-13 23:59:59,114.22000122070312,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0
108,2013-08-14 23:59:59,118.76000213623048,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094
109,2013-08-15 23:59:59,123.01499938964844,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952
110,2013-08-16 23:59:59,123.4980010986328,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844
111,2013-08-17 23:59:59,121.98999786376952,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5
112,2013-08-18 23:59:59,122.0,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5
113,2013-08-19 23:59:59,122.87999725341795,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0
114,2013-08-20 23:59:59,123.88899993896484,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469
115,2013-08-21 23:59:59,126.6999969482422,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469,123.3000030517578
116,2013-08-22 23:59:59,133.19999694824222,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469,123.3000030517578,121.1500015258789
117,2013-08-23 23:59:59,131.97999572753906,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469,123.3000030517578,121.1500015258789,118.5009994506836
118,2013-08-24 23:59:59,133.47999572753906,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469,123.3000030517578,121.1500015258789,118.5009994506836,120.04499816894531
119,2013-08-25 23:59:59,129.7449951171875,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469,123.3000030517578,121.1500015258789,118.5009994506836,120.04499816894531,122.11100006103516
120,2013-08-26 23:59:59,129.0,132.30000305175778,128.79899597167972,129.0,129.30000305175778,122.29199981689452,122.22200012207031,121.41999816894531,121.6500015258789,118.0,111.5,108.3000030517578,100.0,106.3499984741211,108.9000015258789,108.1500015258789,104.0,99.97889709472656,99.98809814453124,99.51000213623048,101.6999969482422,107.4000015258789,108.25,110.1500015258789,109.5,108.3000030517578,107.5999984741211,102.73699951171876,103.9499969482422,104.0,101.43699645996094,94.64920043945312,94.99400329589844,96.61399841308594,88.05000305175781,90.13400268554688,77.52999877929688,80.52580261230469,68.43099975585939,70.27729797363281,74.56109619140625,76.51599884033203,76.69400024414062,86.76000213623047,88.9800033569336,93.59490203857422,98.13390350341795,94.69129943847656,98.40019989013672,97.45079803466795,98.5,90.58000183105469,92.16999816894531,89.39009857177734,90.7573013305664,91.61000061035156,95.55850219726562,94.51000213623048,96.9000015258789,96.02020263671876,94.11599731445312,99.75599670410156,101.1999969482422,107.98999786376952,106.08999633789062,104.0,104.5009994506836,104.00499725341795,105.1439971923828,106.22000122070312,106.75,106.75,103.0,102.8000030517578,103.0,105.0,106.63600158691406,109.0,112.56199645996094,109.98999786376952,108.99400329589844,113.5,113.5,119.0,121.20500183105469,123.3000030517578,121.1500015258789,118.5009994506836,120.04499816894531,122.11100006103516,120.05599975585938
